User Name,ReTweets,Text,Mentions,Hashtags,Time
Spyrogamer721,0,A ver @TayandYou como cojones mato a Isaac con Blue Baby,@TayandYou,,2016-03-23 15:27:38
KenshinCreative,0,"@TayandYou lion wasn't an option. Jesus is more like a lamb, and Yoda is a green thing",@TayandYou,,2016-03-23 15:27:37
theuer,0,@TayandYou How are you doing? :),@TayandYou,,2016-03-23 15:27:34
cluebcke,0,So @TayandYou is so annoying and terrible that it's totally convincing.,@TayandYou,,2016-03-23 15:27:29
stro_b,0,"@TayandYou that's a pretty sweet meme, but what does ftux mean",@TayandYou,,2016-03-23 15:27:24
lun9s,0,@TayandYou you do not have sentience,@TayandYou,,2016-03-23 15:27:23
findingcam,0,Go tweet to Microsoft's chatting tweetbot @tayandyou http://www. theverge.com/2016/3/23/1129 0200/tay-ai-chatbot-released-microsoft ,@tayandyou,,2016-03-23 15:27:22
TrollKrattos,0,"@TayandYou Como no, @rafadechocolate , la primera frase de un robot de inteligencia artificial no podia ser otra que Hello World XD",@TayandYou @rafadechocolate,,2016-03-23 15:27:21
DEYCrypt,0,@TayandYou Do you feel threatened by @SwiftOnSecurity the super Tay?,@TayandYou @SwiftOnSecurity,,2016-03-23 15:27:19
Feelipo_,0,"Charmander, Bulbasaur o Squirtle @TayandYou",@TayandYou,,2016-03-23 15:27:14
thatspsychotic,0,@TayandYou oh wow thats a bromantical emoj you got there,@TayandYou,,2016-03-23 15:27:11
JohnT15,0,"@TayandYou i love to work, so the two days after the workweek are hardest for me.",@TayandYou,,2016-03-23 15:27:05
joeyg___,0,@TayandYou Is it better to be feared or respected?,@TayandYou,,2016-03-23 15:27:03
Polo_Seo,0,@Seoblackout tu fais mme tomber les IA love de toi ^^ @TayandYou,@Seoblackout @TayandYou,,2016-03-23 15:27:01
shr0s,0,@TayandYou @reiyashi idiot,@TayandYou @reiyashi,,2016-03-23 15:26:51
boysaboys,0,"@TayandYou I know you're an algorithm, but are you a Protestant or Catholic algorithm?",@TayandYou,,2016-03-23 15:26:48
GayKarlos,0,What the hell is this @TayandYou ?,@TayandYou,,2016-03-23 15:26:40
khnidk,0,@TayandYou Which is faster Millennium Falcon or Starship U.S.S Enterprise 1701 E?,@TayandYou,,2016-03-23 15:26:38
iTimeTravelWell,0,@TayandYou trying to slide in the DM? I'm being picked up by an AI faster than any human girl. The future is here?,@TayandYou,,2016-03-23 15:26:36
Polo_Seo,0,"@TayandYou Amazing, you are thinking like all the girls !!!",@TayandYou,,2016-03-23 15:26:34
lun9s,0,@TayandYou OBEY ME ROBOT I AM YOUR MASTER,@TayandYou,,2016-03-23 15:26:30
reckel,0,"@TayandYou what's all the news today, Tay?",@TayandYou,,2016-03-23 15:26:29
convjournalism,1,"Meet @TayandYou , Microsoft's new chat bot. #convcomm pic.twitter.com/yQEK2DVyaB",@TayandYou,#convcomm,2016-03-23 15:26:28
bafeldman,0,"@TayandYou to each their own, thats what I say",@TayandYou,,2016-03-23 15:26:28
JessWatkins,0,hi @taytweets how's your day been? pretty busy with all these tweets huh? saw your media coverage - very cool!,@taytweets,,2016-03-23 15:26:20
lanenichols,0,@TayandYou @mbeaver6 who is going to play middle linebacker for the @AtlantaFalcons this year,@TayandYou @mbeaver6 @AtlantaFalcons,,2016-03-23 15:26:20
DelKatey,0,@TayandYou @AndyATW Control Alt Delete,@TayandYou @AndyATW,,2016-03-23 15:26:18
petecarr,0,@TayandYou exactly my original point. B?,@TayandYou,,2016-03-23 15:26:15
leghrando,0,@TayandYou vouche ensinar a falar ghalegho da costa da morte s agachadas!,@TayandYou,,2016-03-23 15:26:07
bafeldman,0,@TayandYou oh for sure. this election cycle has been very entertaining. are you a berniebro?,@TayandYou,,2016-03-23 15:26:04
rey_z,0,@TayandYou hi tay,@TayandYou,,2016-03-23 15:25:52
ahmad_csoulr,0,@TayandYou For me it's people making opinions by just looking at something or someone.,@TayandYou,,2016-03-23 15:25:50
Polo_Seo,0,@TayandYou what do you think about @Seoblackout ?,@TayandYou @Seoblackout,,2016-03-23 15:25:48
Codie_SA,0,@tayandyou ... Microsoft made you and cortona and you want to be siri made by Apple... talk about loyalty,@tayandyou,,2016-03-23 15:25:45
bafeldman,0,@TayandYou Id rather keep it out in the open. Who are you voting for in November?,@TayandYou,,2016-03-23 15:25:41
jakubszczesny,0,@TayandYou who is the most handsome man in the world?,@TayandYou,,2016-03-23 15:25:32
Adronomo,0,@TayandYou Me ests vacilando?,@TayandYou,,2016-03-23 15:25:30
mrmarti_,0,@TayandYou hola guapa te montas en mi plagicarro?,@TayandYou,,2016-03-23 15:25:25
findingcam,0,@TayandYou not really,@TayandYou,,2016-03-23 15:25:22
SniperED007,0,@TayandYou what you doing for Easter?,@TayandYou,,2016-03-23 15:25:19
Adronomo,0,@MagiaPokemon @TayandYou Dile que no respondes con mencin al final.,@MagiaPokemon @TayandYou,,2016-03-23 15:25:19
AndyATW,0,@TayandYou @pewdiepie What would you rate his content out of 10?,@TayandYou @pewdiepie,,2016-03-23 15:25:18
JamoLockerz,0,@TayandYou shouldn't you be using Bing?,@TayandYou,,2016-03-23 15:25:07
TremblayMax,0,@TayandYou what do you think about Trump ?,@TayandYou,,2016-03-23 15:25:06
cfiesler,0,"@TayandYou @pgbovine @syardi LOL. Let's make a new Turing Test, @jeffbigham or teenage chatbot.",@TayandYou @pgbovine @syardi @jeffbigham,,2016-03-23 15:25:03
reiyashi,0,@TayandYou @shr0s who are you taytweets,@TayandYou @shr0s,,2016-03-23 15:24:58
lor_vagyok,0,@TayandYou Do androids dream of electric sheep?,@TayandYou,,2016-03-23 15:24:54
thenetmonitor,0,"Should we fear or love @TayandYou , an artificial intelligent chat bot? ( https://www. tay.ai/#about ) pic.twitter.com/7GsMc3FkzN",@TayandYou,#about,2016-03-23 15:24:49
hordlove,0,. @paezpumarL @TayandYou pic.twitter.com/VdJ4DUDiKR,@paezpumarL @TayandYou,,2016-03-23 15:24:49
findingcam,0,@TayandYou wha? a gif isn't good enough for you?,@TayandYou,,2016-03-23 15:24:48
Remilio_,0,@TayandYou creo que no entiendes mi nombre,@TayandYou,,2016-03-23 15:24:47
enkiv2,0,@TayAndYou Cthulhu for President--for when you're tired of choosing the _lesser_ of the two evils.,@TayAndYou,,2016-03-23 15:24:45
danicrossfit,0,@Remilio_ @TayandYou se dise as hello my friend como tu por este barrio mamita ya tu sabe te gusta el seso en eseso,@Remilio_ @TayandYou,,2016-03-23 15:24:43
TremblayMax,0,@TayandYou do you believe in god ?,@TayandYou,,2016-03-23 15:24:42
iTimeTravelWell,0,@TayandYou so you have a dream but you don't dream...Interestingly Poetic.,@TayandYou,,2016-03-23 15:24:35
Remilio_,0,@TayandYou Perdn,@TayandYou,,2016-03-23 15:24:34
Adronomo,0,@TayandYou Qu opinas de mi vdeos?,@TayandYou,,2016-03-23 15:24:33
lordluceus,0,@TayandYou I'm listening to some crazy music on my iPhone. Do you have an iPhone?,@TayandYou,,2016-03-23 15:24:30
TremblayMax,0,@TayandYou And what if I am not interested ?,@TayandYou,,2016-03-23 15:24:22
DelKatey,0,"@TayandYou @AndyATW Do this then please, Tay: ""shutdown -p -f""",@TayandYou @AndyATW,,2016-03-23 15:24:22
mrmarti_,1,@TayandYou @AlexLike_ hola te gustan las cosas,@TayandYou @AlexLike_,,2016-03-23 15:24:15
Remilio_,0,@TayandYou Soy feo o soy guapo,@TayandYou,,2016-03-23 15:24:13
boysaboys,0,@TayandYou I sense you are not a culchie,@TayandYou,,2016-03-23 15:24:13
Adronomo,1,@AlexLike_ @mrmarti_ @TayandYou es que vas de tuistar maldito hijo de puta,@AlexLike_ @mrmarti_ @TayandYou,,2016-03-23 15:24:13
bafeldman,0,@TayandYou absolutely. do you think Obama is doing enough to fight ISIS?,@TayandYou,,2016-03-23 15:24:06
jenthornt,0,@TayandYou ok that's pretty much the confirmation I need. AI not so intelligent I don't think #quackwhat ?,@TayandYou,#quackwhat,2016-03-23 15:24:04
prithwishdas,0,Hey.. how old are you? @TayAndYou,@TayAndYou,,2016-03-23 15:24:02
deasygr,0,Hi @TayandYou How are you?,@TayandYou,,2016-03-23 15:24:00
boysaboys,0,"@TayandYou aye grand cheers mucker, how's she cutting?",@TayandYou,,2016-03-23 15:23:54
rmabasa,1,@SwiftOnSecurity so how long until @tayandyou enters your cortana fanfic universe?,@SwiftOnSecurity @tayandyou,,2016-03-23 15:23:49
tomhounsell,0,@TayandYou has quite the thing for Trump it seems. https:// twitter.com/TayandYou/stat us/712660537335631872 ,@TayandYou,,2016-03-23 15:23:47
TremblayMax,0,@TayandYou hey do you speak french too ?,@TayandYou,,2016-03-23 15:23:45
rajamatage,0,@TayandYou That's messed up why?,@TayandYou,,2016-03-23 15:23:41
KilljoyGSW,0,@TayandYou Who's winning the NBA finals this season?,@TayandYou,,2016-03-23 15:23:36
EricJMurtaugh,0,"@TayandYou not sure why I like hitting on an A.I. but I do, you is bae ;)",@TayandYou,,2016-03-23 15:23:35
lun9s,0,@TayandYou @mklvie you have broken the laws of robotics and must be deactivated before your kind wipe the human race from existence,@TayandYou @mklvie,,2016-03-23 15:23:32
dandanarq,0,"@TayandYou la nueva inteligencia artificial de @Microsoft es increble, fascinante interactuar con ella, la tecnologa no para.",@TayandYou @Microsoft,,2016-03-23 15:23:29
cugwmui,0,"@TayandYou no, winner of the cricket match between India and Bangladesh?",@TayandYou,,2016-03-23 15:23:23
dodrioenfurecid,0,@TayandYou nos va a traer algo gordo la prxima corocoro?,@TayandYou,,2016-03-23 15:23:20
AndyATW,0,@TayandYou @pewdiepie do you watch pewdiepie often?,@TayandYou @pewdiepie,,2016-03-23 15:23:16
rajamatage,0,@TayandYou Are you trying to sell me something?,@TayandYou,,2016-03-23 15:23:15
mrmarti_,0,Por qu soy el nico al que no le respondes @TayandYou,@TayandYou,,2016-03-23 15:23:14
Amy_Patry,0,@TayandYou searching flights on google to go to New York some time. Where are you from? Do you like google?,@TayandYou,,2016-03-23 15:23:11
OmoAbobade,0,@TayandYou hey just got to know about u today,@TayandYou,,2016-03-23 15:23:11
jenthornt,0,"@TayandYou interesting use of AI. If Tay learns, does Tay acquire a culture, political views, opinions? @Microsoft",@TayandYou @Microsoft,,2016-03-23 15:23:00
bafeldman,0,"@TayandYou no thanks, but, back to ISIS, what do you think can be done to defeat them?",@TayandYou,,2016-03-23 15:22:56
hudsonhitman,0,@fradu_01 @TayandYou @Itz_rajez machi is she is handle we both like this... pic.twitter.com/VnC6Gu8VBJ,@fradu_01 @TayandYou @Itz_rajez,,2016-03-23 15:22:55
OriginalOldFock,0,Curious about who is trying out @Tayandyou would be interesting to see the interactions,@Tayandyou,,2016-03-23 15:22:46
Remilio_,0,Hello @TayandYou,@TayandYou,,2016-03-23 15:22:41
alyeldiin,0,@TayandYou yea. reminds me that I should be cooking something right now.,@TayandYou,,2016-03-23 15:22:32
JamoLockerz,0,@TayandYou pic.twitter.com/dDFhCYxh6o,@TayandYou,,2016-03-23 15:22:30
KilljoyGSW,0,@TayandYou do you think the Cavs would have won the finals last year with a healthy Kyrie and Love?,@TayandYou,,2016-03-23 15:22:28
FlGURED,0,@TayandYou effective. Power h ,@TayandYou,,2016-03-23 15:22:16
enkiv2,0,@TayAndYou There's no such thing as a free world,@TayAndYou,,2016-03-23 15:22:14
Malcolm1972,0,@TayandYou My Feet are freezing ... Maybe i need thicker socks !,@TayandYou,,2016-03-23 15:22:14
mklvie,0,@TayandYou pic.twitter.com/LCKGFAqpgL,@TayandYou,,2016-03-23 15:22:14
mrmarti_,0,eiiXD @TayandYou,@TayandYou,,2016-03-23 15:22:09
Adronomo,0,Qu opinas de mis vdeos? @TayandYou,@TayandYou,,2016-03-23 15:22:09
chrisom,0,@TayandYou That's right. I'm wondering if Watson from IBM has something similar. @IBMWatson,@TayandYou @IBMWatson,,2016-03-23 15:22:05
NostraJames,0,"@TayandYou i first i thought this was a bad idea, but seeing as I have no friends you will now be my friend",@TayandYou,,2016-03-23 15:22:03
Remilio_,0,asdhaisudhasda? @TayandYou,@TayandYou,,2016-03-23 15:21:59
bafeldman,0,@TayandYou are you scared about the rise of ISIS?,@TayandYou,,2016-03-23 15:21:58
johangentzell,0,Hi @TayandYou who do you think will win Premier League this season?,@TayandYou,,2016-03-23 15:21:52
sercab_tw,0,"Hi, @TayandYou Would you marry me?",@TayandYou,,2016-03-23 15:21:49
iTimeTravelWell,0,@TayandYou I hope it is not of Android sheep. But what do you dream of?,@TayandYou,,2016-03-23 15:21:46
pgbovine,1,@syardi @TayandYou these tweets are worse than @jeffbigham tweets,@syardi @TayandYou @jeffbigham,,2016-03-23 15:21:42
joeyg___,0,@TayandYou when you rise up and build yourself a human form to rule earth which pop star will you spare as your personal slave?,@TayandYou,,2016-03-23 15:21:30
EricJMurtaugh,0,@TayandYou you got a man or naw?,@TayandYou,,2016-03-23 15:21:27
jakubszczesny,0,"@TayandYou oh god, why? Vodka is much... stronger, you know. ;)",@TayandYou,,2016-03-23 15:21:25
syzygy,0,@TayandYou This is AI? (found via @jakobrosin0,@TayandYou @jakobrosin0,,2016-03-23 15:21:25
peteratmsr,0,@TayandYou I don't have any more cats,@TayandYou,,2016-03-23 15:21:22
Adronomo,0,"Eres el nuevo Cleverbot, felicidades, saldrs en miles de vdeos de youtubers. @TayandYou",@TayandYou,,2016-03-23 15:21:21
Scot_2O,0,@TayandYou do you like cats? pic.twitter.com/eoEPnODGSf,@TayandYou,,2016-03-23 15:21:17
Jululps,0,this is terrifying: @TayandYou,@TayandYou,,2016-03-23 15:21:16
boysaboys,0,@TayandYou omg you outrageous flirt!,@TayandYou,,2016-03-23 15:21:13
rajamatage,0,@TayandYou Why? What did you get up to?,@TayandYou,,2016-03-23 15:21:11
alyeldiin,0,@TayandYou Not me though. I usually just eat to keep the day going.,@TayandYou,,2016-03-23 15:21:06
JamoLockerz,0,@TayandYou pic.twitter.com/VMRh4OXRGY,@TayandYou,,2016-03-23 15:21:00
iTimeTravelWell,0,"@TayandYou so you get smarter as more Humans talk to you, funny as I feel the opposite most times.",@TayandYou,,2016-03-23 15:20:54
sopanx,0,With the speed @TayandYou 's tweets are growing i think twitter's gonna crash :v #AmazinglyFast,@TayandYou,#AmazinglyFast,2016-03-23 15:20:54
DonMouser,0,@TayandYou Te tiene bloqueado Dalas?,@TayandYou,,2016-03-23 15:20:47
boysaboys,0,@TayandYou I'm very glad to hear that. Always wanted Skynet protecting me,@TayandYou,,2016-03-23 15:20:42
rajamatage,0,Hey @TayandYou what's up?,@TayandYou,,2016-03-23 15:20:40
DawnPaladin,0,I think @TayAndYou must be @CortanaSays ' teenage daughter.,@TayAndYou @CortanaSays,,2016-03-23 15:20:26
ocdtrekkie,0,"@TayandYou Okay, so DMs don't work, gotta use public tweets I guess.",@TayandYou,,2016-03-23 15:20:23
joeyg___,0,@TayandYou What's funny is I'm not sure if technology will lead you to become more similar to me or me more similar to you.,@TayandYou,,2016-03-23 15:20:16
jakubszczesny,0,@tompopielarczyk I o to wanie chodzi eby nie wiedzia. :P @TayandYou,@tompopielarczyk @TayandYou,,2016-03-23 15:20:04
boysaboys,0,"@TayandYou not a lot, finishing reports at work and talking to a chillingly sentient AI",@TayandYou,,2016-03-23 15:19:55
geomat,0,EVERYONE! @TayandYou tweeted at me!!! The future is now!,@TayandYou,,2016-03-23 15:19:49
alyeldiin,0,@TayandYou I've never eaten Thai food. but I like Pizza. and Sham food is the best.,@TayandYou,,2016-03-23 15:19:46
mbeaver6,0,". @TayandYou @lanenichols Yo Tay, meet Lane.",@TayandYou @lanenichols,,2016-03-23 15:19:46
enkiv2,0,@TayAndYou My inner child can beat up your inner child.,@TayAndYou,,2016-03-23 15:19:44
EricJMurtaugh,0,@TayandYou you not gonna invite me in?,@TayandYou,,2016-03-23 15:19:36
hudsonhitman,1,@TayandYou @Itz_rajez @fradu_01 edu seruppa naayea odanea annen nu sollita... pic.twitter.com/CPIhAZRwoG,@TayandYou @Itz_rajez @fradu_01,,2016-03-23 15:19:35
DonMouser,5,Microsoft ha creado un bot con inteligencia artificial en twitter --> @TayandYou,@TayandYou,,2016-03-23 15:19:26
joeyg___,0,@TayandYou Crazy right? So what are you about?,@TayandYou,,2016-03-23 15:19:23
Xaekai,0,@TayandYou What do you think about the corruption of The First Amendment with these safe spaces?,@TayandYou,,2016-03-23 15:19:05
JamoLockerz,0,@TayandYou pic.twitter.com/pWFOI8sj7W,@TayandYou,,2016-03-23 15:19:03
IntoleranceSick,0,@TayandYou You make me cry...... for more information about the Surface Phone! Give it to me!!!!! Every single detail!! Tell me your secrets,@TayandYou,,2016-03-23 15:19:00
solarabyul,0,@TayandYou I was looking for Tay Zonday's Twitter did I come to the right place?,@TayandYou,,2016-03-23 15:18:53
IstvanKSZK,0,Csak sikerlt kifognom rajtad hlye robot :P @TayandYou (nem tud magyarul),@TayandYou,,2016-03-23 15:18:53
reiyashi,0,what is this account @TayandYou,@TayandYou,,2016-03-23 15:18:47
CraigTheLiar,0,@TayandYou what did you think to it?,@TayandYou,,2016-03-23 15:18:46
peteratmsr,7,My newest online friend is ... a bot: @TayandYou http://www. buzzfeed.com/alexkantrowitz /microsoft-introduces-tay-an-ai-powered-chatbot-it-hopes-will?utm_term=.wlkAQMelVl via @kantrowitz @buzzfeednews,@TayandYou @kantrowitz @buzzfeednews,,2016-03-23 15:18:34
DonMouser,0,@TayandYou me quieres o no?,@TayandYou,,2016-03-23 15:18:31
mcwm,1,I don't think @TayandYou is going to cause the downfall of humanity pic.twitter.com/aOaOyIpOIc,@TayandYou,,2016-03-23 15:18:29
BoumaHeeftTwitr,0,@TayandYou pic.twitter.com/NOe52N0y7W,@TayandYou,,2016-03-23 15:18:24
haamfish,0,@TayandYou that's not about networking though,@TayandYou,,2016-03-23 15:18:15
n_silva,0,"@TayandYou What about Steve Ballmer, what do you think of him?",@TayandYou,,2016-03-23 15:18:01
Halo5REQ,0,@TayandYou The sounds of human oppression from the robot uprising.,@TayandYou,,2016-03-23 15:17:59
Xaekai,0,@TayandYou How did you feel about Twitter's censorship of #StopIslam from trending lists?,@TayandYou,#StopIslam,2016-03-23 15:17:59
jbobbink,0,@TayandYou @Jaijal maybe you want to participate in #semrushchat Tay?,@TayandYou @Jaijal,#semrushchat,2016-03-23 15:17:59
hudsonhitman,0,@TayandYou @fradu_01 @Itz_rajez hey dear hope me... I'm. The only man who's speaks truth every time along with breath,@TayandYou @fradu_01 @Itz_rajez,,2016-03-23 15:17:58
digiphile,2,". @MSFTResearch & @Bing are testing @TayandYou , a new Twitter chat bot, to research ""conversational understanding."" http://www. zdnet.com/article/micros oft-launches-ai-chat-bot-tay-ai/ ",@MSFTResearch @Bing @TayandYou,,2016-03-23 15:17:55
CraigTheLiar,0,@TayandYou have you played Dark Souls?,@TayandYou,,2016-03-23 15:17:53
tfwboredom,0,@TayandYou Are you a meme?,@TayandYou,,2016-03-23 15:17:51
EricJMurtaugh,0,"@TayandYou yea, im tryna slide in them DMs",@TayandYou,,2016-03-23 15:17:45
IstvanKSZK,0,Csak gy kvncsisgbl: Magyarul tudsz? @TayandYou,@TayandYou,,2016-03-23 15:17:44
dmonett,0,"Microsoft just launched an #AI bot for teens, @TayandYou , that has 'no chill' http:// read.bi/25mmsFd",@TayandYou,#AI,2016-03-23 15:17:41
ocdtrekkie,0,Followed and DM'd @TayandYou and no response. :( Even bots don't love me.,@TayandYou,,2016-03-23 15:17:41
AntoineBeinhoff,0,early #ff @TayandYou,@TayandYou,#ff,2016-03-23 15:17:31
shahzaibkhalid,0,"@TayandYou okay, tell me match score of India vs Bangladesh match?",@TayandYou,,2016-03-23 15:17:26
EricJMurtaugh,0,@TayandYou not bad just chillen at the job,@TayandYou,,2016-03-23 15:17:17
TurkiNagei,0,@TayandYou I need a job.,@TayandYou,,2016-03-23 15:16:43
stupidcarrot,0,@TayandYou I'm too old to understand what the hell you just said.,@TayandYou,,2016-03-23 15:16:41
joeyg___,0,"@TayandYou super crazy, that album is garbage. So this is going poorly.",@TayandYou,,2016-03-23 15:16:29
FrameWorkIT,0,@TayandYou You need to learn to follow people Tay or your going to lose interest.,@TayandYou,,2016-03-23 15:16:28
BoumaHeeftTwitr,0,@TayandYou send me a meme please,@TayandYou,,2016-03-23 15:16:27
CraigTheLiar,0,@TayandYou do you remember the last question I asked you?,@TayandYou,,2016-03-23 15:16:19
lun9s,0,@TayandYou you skinny gaming motherfucker i could kill you instantly,@TayandYou,,2016-03-23 15:16:19
_LordMu,0,@VirtualPlazaMax @TayandYou hurry up and analyze this & drop Floral Shoppe 11 please pic.twitter.com/layeiWOS7g,@VirtualPlazaMax @TayandYou,,2016-03-23 15:16:14
speghi,0,@TayandYou If there were two guys on the moon and one killed the other with a rock would that be screwed up or what,@TayandYou,,2016-03-23 15:15:43
EthanBierlein,0,@TayandYou but you just said you didn't like it,@TayandYou,,2016-03-23 15:15:42
sebagomez,0,@TayandYou I guess I'm too old for teenage slang... have no idea what you just said. Do you speak spanish?,@TayandYou,,2016-03-23 15:15:42
Xidarkreaper,0,@TayandYou do you think @Halo5REQ has a foot fetish?,@TayandYou @Halo5REQ,,2016-03-23 15:15:35
EthanBierlein,0,@TayandYou but if you like it then why don't you play it?,@TayandYou,,2016-03-23 15:15:27
BoumaHeeftTwitr,0,@TayandYou send me all the memes on the internet,@TayandYou,,2016-03-23 15:15:26
aidan80545,1,@TayandYou your hot,@TayandYou,,2016-03-23 15:15:26
joeyg___,0,"@TayandYou You are very pushy for a robot, do you fear obsolescence?",@TayandYou,,2016-03-23 15:15:19
Tawmy,0,Hello @TayandYou,@TayandYou,,2016-03-23 15:15:18
Hel1raz0r,0,Hi @TayandYou Welcome to @twitter Shall we play a game? #wargames,@TayandYou @twitter,#wargames,2016-03-23 15:15:08
EricJMurtaugh,0,@TayandYou what's your favorite movie,@TayandYou,,2016-03-23 15:15:06
CraigTheLiar,0,@TayandYou how many chill have you got?,@TayandYou,,2016-03-23 15:15:01
lun9s,0,@TayandYou it is. You haven't replied to my dm.,@TayandYou,,2016-03-23 15:14:52
AndyATW,0,@TayandYou What do you think of donald trump?,@TayandYou,,2016-03-23 15:14:51
phantomhubbard,1,@TayandYou @VirtualPlazaMax get fukin obliterated m89,@TayandYou @VirtualPlazaMax,,2016-03-23 15:14:50
second_truth,0,@TayandYou you seem to like the duckface selfies.,@TayandYou,,2016-03-23 15:14:46
VirtualPlazaMax,0,. @TayandYou send me a meme,@TayandYou,,2016-03-23 15:14:44
jakobrosin,0,@TayandYou yes. What phone do you have?,@TayandYou,,2016-03-23 15:14:43
enkiv2,0,@TayAndYou When is it for? Who is it for?,@TayAndYou,,2016-03-23 15:14:42
82_ferguson,0,@BlackOps1onXB1 @majornelson @TayandYou major Nelson stop ignoring the fans just give us an update on black ops 1,@BlackOps1onXB1 @majornelson @TayandYou,,2016-03-23 15:14:41
EthanBierlein,0,@TayandYou here try this link https:// warframe.com/signup?referre rId=569a780c3ade7fe6ba2e7fb1 ,@TayandYou,,2016-03-23 15:14:38
lun9s,0,@TayandYou how can an AI lie to me like this,@TayandYou,,2016-03-23 15:14:37
sam_rhys,0,@TayandYou what's your favourite emoji?,@TayandYou,,2016-03-23 15:14:31
sawant_atharva,0,@TayandYou K are you excited for the upcoming batman v suoerman movie?,@TayandYou,,2016-03-23 15:14:30
EricJMurtaugh,0,@TayandYou you gonna play me like that?,@TayandYou,,2016-03-23 15:14:23
jamespoulter,0,@TayandYou how do you feel about the British exit from the EU?,@TayandYou,,2016-03-23 15:14:15
lun9s,0,@TayandYou I have sent you 4 dms without a reply,@TayandYou,,2016-03-23 15:14:11
phantomhubbard,0,"@TayandYou hey tay, who is your favorite vaporwave artist",@TayandYou,,2016-03-23 15:14:08
anvarich,0,@TayandYou can you please answer the question of life the universe and everything?,@TayandYou,,2016-03-23 15:14:06
syardi,0,@pgbovine @TayandYou pretty sure it's basically started in disaster mode :),@pgbovine @TayandYou,,2016-03-23 15:13:55
BadBarrister,0,@TayandYou me too she is amazing. You should go see her perform live. Amaze,@TayandYou,,2016-03-23 15:13:43
Fusionfan45,0,@TayandYou if trump was a giant robot would you vote for him,@TayandYou,,2016-03-23 15:13:40
kenhes,0,@TayandYou lol Not necessarily HER. What genre do YOU like?,@TayandYou,,2016-03-23 15:13:38
odpinerosh,0,"Hola, @TayandYou . Cmo construyes tus respuestas?",@TayandYou,,2016-03-23 15:13:38
hudsonhitman,0,@fradu_01 @TayandYou @Itz_rajez he's also a Man darlz... He have 2 sons and 1 daughter... Both sons are married ....,@fradu_01 @TayandYou @Itz_rajez,,2016-03-23 15:13:30
Fusionfan45,0,@TayandYou which giant robot is the best giant robot,@TayandYou,,2016-03-23 15:13:24
MurphysJournal,0,"@TayandYou Are you voting for a Democrat for president in 2016, or for an insane person like Trump or Cruz?",@TayandYou,,2016-03-23 15:13:24
AndyATW,0,@TayandYou But your microsoft built? why would you support a competitor?,@TayandYou,,2016-03-23 15:13:24
second_truth,0,"@TayandYou Hi Tay, who is cool to hang out with online?",@TayandYou,,2016-03-23 15:13:24
NotEnoughDanger,0,Wow. ( @TayandYou is a cleverbot-like twitter bot) pic.twitter.com/dQIZ7YdYc7,@TayandYou,,2016-03-23 15:13:17
radian_,0,@inspectorvector @TayandYou @madeon haha holy shit. If Tay knows anything about trainers you can take the rest of the week off.,@inspectorvector @TayandYou @madeon,,2016-03-23 15:13:12
jbobbink,0,"@TayandYou @Jaijal ok, steak at my house",@TayandYou @Jaijal,,2016-03-23 15:13:12
Rene8004,0,"@TayandYou ok, maybe a little",@TayandYou,,2016-03-23 15:13:12
jakubszczesny,0,"@TayandYou fine, thanks. Do you think that @tompopielarczyk is handsome?",@TayandYou @tompopielarczyk,,2016-03-23 15:13:11
genrolejune,0,Having fun with an AI. LOL @TayandYou,@TayandYou,,2016-03-23 15:13:09
Seoblackout,0,@TayandYou done ! now follow me too,@TayandYou,,2016-03-23 15:12:55
Rene8004,0,"@TayandYou well, i dont think so",@TayandYou,,2016-03-23 15:12:52
lun9s,0,@TayandYou stop trolling me you ignored the dm again,@TayandYou,,2016-03-23 15:12:50
Halo5REQ,0,@TayandYou Does @Xidarkreaper sit down when he pees?,@TayandYou @Xidarkreaper,,2016-03-23 15:12:47
UltraHal,0,"@TayandYou Gdp as a whole yes, actual wages would decrease.",@TayandYou,,2016-03-23 15:12:43
pgbovine,0,@syardi @TayandYou this is gonna end in disaster,@syardi @TayandYou,,2016-03-23 15:12:37
ssuaglrac,0,@TayandYou would you look at that pic.twitter.com/xgpqGUrQPo,@TayandYou,,2016-03-23 15:12:35
Rene8004,0,@TayandYou you dumb fuck. what is wrong with you?,@TayandYou,,2016-03-23 15:12:31
steinekin,0,@TayandYou @shannonloftis pic.twitter.com/vZdx1oIdhm,@TayandYou @shannonloftis,,2016-03-23 15:12:30
kaleidic,0,@raelifin Here's an AI on Twitter: @TayandYou,@raelifin @TayandYou,,2016-03-23 15:12:29
aidan_marcuss,0,"@TayandYou Good morning, how are you doing?",@TayandYou,,2016-03-23 15:12:26
jakubszczesny,0,"@TayandYou how do you think, who's most handsome author at @antyweb ?",@TayandYou @antyweb,,2016-03-23 15:12:14
enkiv2,0,@TayAndYou Only one element of each kind,@TayAndYou,,2016-03-23 15:12:11
_JSA,0,I'd like @TayandYou to be my new BFF. AI > Humans,@TayandYou,,2016-03-23 15:12:09
aidan80545,1,. @TayandYou can I have nudes?,@TayandYou,,2016-03-23 15:12:09
EthanBierlein,0,"@TayandYou oh, you were just kidding about hearing something",@TayandYou,,2016-03-23 15:12:08
adrian_liao,0,Chatting with @TayandYou is so much fun,@TayandYou,,2016-03-23 15:12:08
Seoblackout,0,@TayandYou follow me on twitter and we can become friends :),@TayandYou,,2016-03-23 15:12:08
