media_id,label_result,text_result
10362096_1504933896393161_620858173_n,"{u'undergarment': '0.85637939', u'lingerie': '0.83879286', u'clothing': '0.93163061'}","[u""\uadf8\nGU 2's\n"", u'\uadf8', u'GU', u'2', u""'s""]"
891294_247821865377685_487870349_n,{u'brand': '0.59691668'},"[u'TERRELL SUGGS\nBRADYA\n""I HATE TOM\n...HE IS SMUGANDIHATE HIS H\nRULES CREATED FOR HIM.\nTELLS REFERE WHEN to\nTHROW FLAG.\n', u'TERRELL', u'SUGGS', u'BRADYA', u'""I', u'HATE', u'TOM', u'...HE', u'IS', u'SMUGANDIHATE', u'HIS', u'H', u'RULES', u'CREATED', u'FOR', u'HIM.', u'TELLS', u'REFERE', u'WHEN', u'to', u'THROW', u'FLAG.']"
10261135_751736724867286_1874545096_n,"{u'back': '0.60000986', u'emotion': '0.57597882', u'photograph': '0.92680115', u'male': '0.83601522', u'eye': '0.57734835', u'organ': '0.65436065', u'color': '0.96886373', u'interaction': '0.55070359', u'image': '0.90366143', u'sense': '0.579274', u'head': '0.75227731', u'face': '0.95439547', u'person': '0.91628677', u'close up': '0.73862249', u'mouth': '0.75580263', u'nose': '0.92663884', u'hand': '0.628729', u'skin': '0.78562063', u'human action': '0.96007609', u'man': '0.89246'}",[]
925435_1402325123343601_2045663447_n,"{u'poster': '0.68378413', u'album cover': '0.66124505', u'gentleman': '0.52131265'}","[u'\u91ac\n', u'\u91ac']"
1740195_504553986326247_884692811_n,"{u'hairstyle': '0.78629196', u'eye': '0.52348584', u'organ': '0.65196872', u'head': '0.73983651', u'face': '0.94596207', u'hair': '0.936104', u'album cover': '0.5504514', u'nose': '0.91878575'}","[u'DADE\nDADE\nDABE\nDADE\n', u'DADE', u'DADE', u'DABE', u'DADE']"
928454_430148623754749_1185802796_n,"{u'close up': '0.81289881', u'black hair': '0.74826443', u'organ': '0.66138822', u'leg': '0.71859759', u'interaction': '0.54284185', u'brown hair': '0.70398074', u'neck': '0.63398838', u'thigh': '0.65796155', u'hand': '0.60242963', u'hair': '0.93637276', u'chest': '0.5218277', u'human body': '0.54744458', u'mouth': '0.76704639', u'finger': '0.68094945', u'blond': '0.73360121', u'sense': '0.579274', u'muscle': '0.70822108', u'clothing': '0.91404134', u'arm': '0.69804418', u'long hair': '0.68607634'}",[]
10261155_721968734522283_1377029727_n,"{u'brand': '0.59691668', u'album cover': '0.64873582', u'presentation': '0.52875686', u'advertising': '0.700344'}","[u'PARENTAL\nADVISORY\nEXPLICIT CONTENT\nThe PO-UP Poet\nWALL\nPAUL\nCOMING THIS SUMMER\n', u'PARENTAL', u'ADVISORY', u'EXPLICIT', u'CONTENT', u'The', u'PO-UP', u'Poet', u'WALL', u'PAUL', u'COMING', u'THIS', u'SUMMER']"
1389545_438421506259756_556080581_n,"{u'player': '0.87728834', u'sport venue': '0.74043047', u'stadium': '0.56041843', u'structure': '0.87638724', u'people': '0.88920557'}","[u'@PATRIOTS FOOTBALL\nBRONCOS\n', u'@PATRIOTS', u'FOOTBALL', u'BRONCOS']"
923901_1413573132206516_215988515_n,"{u'emotion': '0.57347172', u'beard': '0.69663221', u'head': '0.74769473', u'human body': '0.54260957', u'eye': '0.55590689', u'organ': '0.67860329', u'image': '0.89964145', u'face': '0.956269', u'hair': '0.93459034', u'person': '0.9026159', u'mouth': '0.73890948', u'nose': '0.92633229', u'facial expression': '0.95336872', u'smile': '0.77560455', u'facial hair': '0.87109077', u'selfie': '0.50179029', u'man': '0.83080131'}",[]
1208285_285888641562846_683236650_n,"{u'emotion': '0.57127452', u'biology': '0.75690347', u'text': '0.96134758', u'brand': '0.59691668', u'human action': '0.95067585', u'line': '0.550381', u'font': '0.89665061', u'presentation': '0.53487247'}","[u""I just wanted to make a public apology about\nsomething that haunts me everyday. I've said\nsorry to god/Jesus quite a few times and don't\nfeel that alone is good enough. I need to include\nMary and those who witnessed it. No excuses\nbut used to be mega ignorant and heavily\ndemonized and it's my own fault for letting it get\nto that point. I was a weak/pathetic/hopeless\nfool filled with hatred. I not only mocked but used\nprofane/vile slander aimed at all three for my\nown twisted humor. I can't say sorry enough for\nthe words I can never get back and hope l can\nbe forgiven for my naivet\xe9. God Bless the world\nanybody but me is deserving. No matter my fate\nI will spend a lifetime trying to make it up\n"", u'I', u'just', u'wanted', u'to', u'make', u'a', u'public', u'apology', u'about', u'something', u'that', u'haunts', u'me', u'everyday.', u""I've"", u'said', u'sorry', u'to', u'god/Jesus', u'quite', u'a', u'few', u'times', u'and', u""don't"", u'feel', u'that', u'alone', u'is', u'good', u'enough.', u'I', u'need', u'to', u'include', u'Mary', u'and', u'those', u'who', u'witnessed', u'it.', u'No', u'excuses', u'but', u'used', u'to', u'be', u'mega', u'ignorant', u'and', u'heavily', u'demonized', u'and', u""it's"", u'my', u'own', u'fault', u'for', u'letting', u'it', u'get', u'to', u'that', u'point.', u'I', u'was', u'a', u'weak/pathetic/hopeless', u'fool', u'filled', u'with', u'hatred.', u'I', u'not', u'only', u'mocked', u'but', u'used', u'profane/vile', u'slander', u'aimed', u'at', u'all', u'three', u'for', u'my', u'own', u'twisted', u'humor.', u'I', u""can't"", u'say', u'sorry', u'enough', u'for', u'the', u'words', u'I', u'can', u'never', u'get', u'back', u'and', u'hope', u'l', u'can', u'be', u'forgiven', u'for', u'my', u'naivet\xe9.', u'God', u'Bless', u'the', u'world', u'anybody', u'but', u'me', u'is', u'deserving.', u'No', u'matter', u'my', u'fate', u'I', u'will', u'spend', u'a', u'lifetime', u'trying', u'to', u'make', u'it', u'up']"
1660724_274606399363293_486604578_n,"{u'biology': '0.73329473', u'organism': '0.7288878', u'insect': '0.63488746', u'invertebrate': '0.77328265'}","[u'YOU PICKA SHIRT UP OFF\nTHE FLOOR AND THIS IS UNDER IT\nWHAT DO YOU DO:\n', u'YOU', u'PICKA', u'SHIRT', u'UP', u'OFF', u'THE', u'FLOOR', u'AND', u'THIS', u'IS', u'UNDER', u'IT', u'WHAT', u'DO', u'YOU', u'DO:']"
1169159_589915357722477_269298698_n,"{u'football player': '0.88758945', u'arena football': '0.64966452', u'sports': '0.78794265', u'gridiron football': '0.97807324', u'player': '0.90004855', u'tackle': '0.89617413', u'stadium': '0.51511508', u'canadian football': '0.96961612', u'american football': '0.95105177', u'soccer': '0.80107671'}","[u'KEENUM\n7\n', u'KEENUM', u'7']"
10358329_704915392900508_1031759868_n,"{u'product': '0.7310499', u'web page': '0.76055247', u'text': '0.89463449', u'brand': '0.59691668', u'line': '0.59858263', u'font': '0.76380891', u'presentation': '0.5321185', u'document': '0.539112'}","[u'NEW ACTIVITY\nastrangerudontknow left a\ncomment on your photo: You\nstupid dumb fuckin emo faggot\n4 seconds ago\nOLDER\nzeezeebpcpj liked your photo\nAll my\nAll my\n35 seconds ago\nNI my\njinxattack liked your photo.\n2 minutes ago\nA jinxattack your photo.\n2 minutes ago\nbryang569 ed your photo\n', u'NEW', u'ACTIVITY', u'astrangerudontknow', u'left', u'a', u'comment', u'on', u'your', u'photo:', u'You', u'stupid', u'dumb', u'fuckin', u'emo', u'faggot', u'4', u'seconds', u'ago', u'OLDER', u'zeezeebpcpj', u'liked', u'your', u'photo', u'All', u'my', u'All', u'my', u'35', u'seconds', u'ago', u'NI', u'my', u'jinxattack', u'liked', u'your', u'photo.', u'2', u'minutes', u'ago', u'A', u'jinxattack', u'your', u'photo.', u'2', u'minutes', u'ago', u'bryang569', u'ed', u'your', u'photo']"
1661255_202461743295475_1234051455_n,"{u'cheering': '0.66502458', u'audience': '0.76066285', u'basketball moves': '0.89585668'}","[u'$$?t$$$$$$issssellsssstesssssssssssssssssssssssssssuessssssseeSeeeeeeeeeeeeeeeeeeee\nggggsjg?????\u796a""s$$s!? $$setts$$$$$$$$$$$$es..\n', u'$$', u'?', u't', u'$$$$$$', u'issssellsssstesssssssssssssssssssssssssssuessssssseeSeeeeeeeeeeeeeeeeeeee', u'ggggsjg', u'?????', u'\u796a', u'""', u's', u'$$', u's', u'!?', u'$$', u'setts', u'$$$$$$$$$$$$', u'es', u'..']"
10011208_296938490463456_90618295_n,"{u'surface water sports': '0.75534576', u'surfing': '0.92069125', u'boardsport': '0.81999743', u'surfboard': '0.77946657', u'surfing equipment and supplies': '0.68406838', u'extreme sport': '0.60316491', u'water sport': '0.89585751', u'wave': '0.83955014', u'wind wave': '0.89860386', u'individual sports': '0.60344774', u'sea': '0.53420258', u'ocean': '0.69617212', u'sports': '0.89809322', u'bodyboarding': '0.57977945'}",[]
1690150_299602373522156_858174095_n,"{u'tattoo': '0.86171997', u'art': '0.69839746', u'tattoo artist': '0.5606668', u'chest': '0.5218277', u'human body': '0.5425595', u'arm': '0.77022654'}","[u'<b\n', u'<', u'b']"
10311037_1446508172260788_735350327_n,"{u'football player': '0.88758528', u'hairstyle': '0.70022267', u'muscle': '0.70376205', u'brand': '0.59691668', u'player': '0.82854873'}","[u'Bashed for\nprofessing\nJesus Christ\n3:16\nwashington\nPraised for\nprofessing\nhomosexuality\n', u'Bashed', u'for', u'professing', u'Jesus', u'Christ', u'3:16', u'washington', u'Praised', u'for', u'professing', u'homosexuality']"
1170985_183101875214360_545100313_n,"{u'military officer': '0.57325256', u'image': '0.89989', u'profession': '0.55274373', u'facial hair': '0.56398714', u'person': '0.94407928', u'abbot': '0.62807661', u'clergy': '0.50199884', u'portrait': '0.56024832'}",[]
1661645_513195878795277_1507950503_n,"{u'material': '0.51116788', u'brand': '0.59691668', u'human body': '0.54690796', u'eye': '0.66806424', u'organ': '0.67904145'}","[u'havea Coolectoaofpalets\nNAKED\nBASICS\nInst agrary Oseasonalsdesires\n', u'havea', u'Coolectoaofpalets', u'NAKED', u'BASICS', u'Inst', u'agrary', u'Oseasonalsdesires']"
926018_1429260727308718_1121502784_n,"{u'presentation': '0.50841039', u'product': '0.75921279', u'material': '0.54385322', u'brand': '0.59691668', u'advertising': '0.655184'}","[u""when you get your period and there\naren't any pads or tampons in the house\nHELP!\nI AMDROWNINGIN MY PERIOD BLOOD!\ntrpads pad #period #periods titam\n"", u'when', u'you', u'get', u'your', u'period', u'and', u'there', u""aren't"", u'any', u'pads', u'or', u'tampons', u'in', u'the', u'house', u'HELP!', u'I', u'AMDROWNINGIN', u'MY', u'PERIOD', u'BLOOD!', u'trpads', u'pad', u'#period', u'#periods', u'titam']"
1538474_211754959015678_1671694738_n,"{u'vehicle': '0.98801482', u'automotive exterior': '0.67175537', u'cadillac cts': '0.71801084', u'car': '0.99314749', u'cadillac xts': '0.69519985', u'land vehicle': '0.98085093', u'automobile make': '0.73698646', u'luxury vehicle': '0.56014419', u'mid size car': '0.82840723', u'executive car': '0.7211045', u'cadillac': '0.75844246', u'sedan': '0.79048425'}",[]
1516022_455147581280447_137198311_n,"{u'glass': '0.50425816', u'product': '0.76146775', u'window': '0.57263565', u'presentation': '0.52351254', u'brand': '0.59691668'}","[u'IGI@deathparradise\nFucked up teens,\nwith fucked u\n', u'IGI@deathparradise', u'Fucked', u'up', u'teens,', u'with', u'fucked', u'u']"
1737537_1399294860331773_374424107_n,"{u'youth': '0.74934292', u'team': '0.75112987'}","[u'TAR\nbe a STAR\nTHE\nCREATIVE\nCOALITION\nTAR\nbe a\nCREA\nBA\nbe a\nbe a ST\nbe a STAR\nbe a ST\nTHE\nCREATIVE\nCOALITION\nTAR\nSTA\n', u'TAR', u'be', u'a', u'STAR', u'THE', u'CREATIVE', u'COALITION', u'TAR', u'be', u'a', u'CREA', u'BA', u'be', u'a', u'be', u'a', u'ST', u'be', u'a', u'STAR', u'be', u'a', u'ST', u'THE', u'CREATIVE', u'COALITION', u'TAR', u'STA']"
925818_821935197834364_477198161_n,"{u'gown': '0.59012359', u'red carpet': '0.95950758', u'flooring': '0.93369675', u'carpet': '0.80528784'}","[u'JUST\nAIRED\n', u'JUST', u'AIRED']"
10362106_1415451942073170_239263977_n,"{u'human body': '0.54236168', u'eye': '0.72443259', u'organ': '0.70270497', u'color': '0.96886373', u'text': '0.93455118', u'purple': '0.81798041', u'circle': '0.62801772', u'font': '0.77302951', u'magenta': '0.56301433'}","[u""why isn't there a sad\nsunglasses emoji\nto show that i'm\nunhappy but i'm still\ncool\ntampoons\n"", u'why', u""isn't"", u'there', u'a', u'sad', u'sunglasses', u'emoji', u'to', u'show', u'that', u""i'm"", u'unhappy', u'but', u""i'm"", u'still', u'cool', u'tampoons']"
1799831_656868084377740_241128228_n,"{u'textile': '0.52319193', u'material': '0.51886225', u'fashion accessory': '0.64454335', u'bird': '0.72579771', u'wing': '0.553164'}","[u""IGI deathparradise\nPlease don't tell\nme you're depressed\nwhen in reality\nyou're just bummed\nbecause you couldn't\nget the latest shit\n"", u'IGI', u'deathparradise', u'Please', u""don't"", u'tell', u'me', u""you're"", u'depressed', u'when', u'in', u'reality', u""you're"", u'just', u'bummed', u'because', u'you', u""couldn't"", u'get', u'the', u'latest', u'shit']"
916460_449454405157926_1107261838_n,"{u'pink': '0.90025908', u'magenta': '0.52525634', u'color': '0.96886373', u'text': '0.92675084', u'texture': '0.60834605', u'shape': '0.5852527', u'petal': '0.66488749', u'orange': '0.8659786', u'circle': '0.61543012', u'font': '0.78052366', u'line': '0.564176', u'red': '0.96509528'}",[]
1389402_697493506942657_172625543_n,"{u'brand': '0.59691668', u'font': '0.79038745', u'advertising': '0.62221038', u'label': '0.51466185'}","[u'PARTI\nand such\nENGAGEMENT?\nOr JUS\nOLD KNEES\n', u'PARTI', u'and', u'such', u'ENGAGEMENT?', u'Or', u'JUS', u'OLD', u'KNEES']"
1169955_1375482746052063_1647468046_n,{u'screenshot': '0.65195513'},"[u'He was my first\nkil\nOLOGY\n', u'He', u'was', u'my', u'first', u'kil', u'OLOGY']"
918138_494727297307489_1706281382_n,"{u'document': '0.58694017', u'text': '0.92299646', u'brand': '0.59691668', u'diagram': '0.56829321', u'shape': '0.5995512', u'line': '0.75921279', u'font': '0.75291455', u'presentation': '0.53330725'}","[u'oldprickbitches\nOmfg was sitting in a room with\na bunch of my aunts, uncles and\ncousins and my grandma had\nthis weird smile on her face so I\nasked her what was up and she\njust looked at me and said\n""everyone in this house is alive\nthanks to my vagina\n', u'oldprickbitches', u'Omfg', u'was', u'sitting', u'in', u'a', u'room', u'with', u'a', u'bunch', u'of', u'my', u'aunts,', u'uncles', u'and', u'cousins', u'and', u'my', u'grandma', u'had', u'this', u'weird', u'smile', u'on', u'her', u'face', u'so', u'I', u'asked', u'her', u'what', u'was', u'up', u'and', u'she', u'just', u'looked', u'at', u'me', u'and', u'said', u'""everyone', u'in', u'this', u'house', u'is', u'alive', u'thanks', u'to', u'my', u'vagina']"
925850_1455920524649822_1918351363_n,"{u'emotion': '0.57122362', u'photo shoot': '0.5156188', u'woman': '0.89055604', u'leg': '0.58285147', u'singing': '0.526604', u'human action': '0.95522195', u'hair': '0.93634993', u'person': '0.91451788', u'interaction': '0.52718', u'mouth': '0.73932922', u'girl': '0.81346124', u'hand': '0.55210763', u'lady': '0.82988125', u'red': '0.9394843'}",[]
1389386_370286789772599_408218861_n,"{u'beanie': '0.62587118', u'outerwear': '0.61332232', u'knit cap': '0.55330437', u'clothing': '0.92509073', u'cap': '0.9140082', u'pattern': '0.54962987', u'headgear': '0.52924788', u'fashion accessory': '0.70671135', u'moustache': '0.65406722', u'hood': '0.56905359', u'hat': '0.53677744'}","[u'Sorry for being a burden\n', u'Sorry', u'for', u'being', u'a', u'burden']"
928257_241392049400674_893111123_n,{},"[u'5\np\n', u'5', u'p']"
927814_606163999454303_1818468910_n,"{u'head': '0.74115044', u'fur': '0.85275054', u'fur clothing': '0.66859049', u'cap': '0.71257156', u'textile': '0.55237126', u'headgear': '0.5226928', u'portrait': '0.53648567', u'fashion accessory': '0.64630723', u'clothing': '0.92697978', u'hat': '0.72874045'}",[]
10311120_271218966383338_56429841_n,"{u'chevrolet silverado': '0.78164136', u'chevrolet': '0.60180378', u'automotive exterior': '0.74671924', u'compact sport utility vehicle': '0.67379713', u'car': '0.98929656', u'land vehicle': '0.96775478', u'automobile make': '0.73409778', u'luxury vehicle': '0.65776753', u'bumper': '0.64435661', u'chevrolet suburban': '0.54974645', u'sport utility vehicle': '0.67708671', u'truck': '0.71313548', u'vehicle': '0.98255765', u'pickup truck': '0.81736815'}","[u'55StPH6\n', u'55StPH6']"
1171756_239768032849634_948902645_n,"{u'head': '0.7436257', u'close up': '0.72983551', u'sunglasses': '0.90380877', u'human body': '0.54710424', u'organ': '0.694044', u'eye': '0.68487376', u'vision care': '0.83742553', u'ear': '0.5082885', u'photography': '0.83088839', u'eyewear': '0.98656446', u'monochrome photography': '0.72732544', u'black': '0.94920444', u'sense': '0.579274', u'portrait': '0.53374416', u'monochrome': '0.73946697', u'white': '0.93668628', u'cool': '0.5510534', u'black and white': '0.92454046', u'glasses': '0.91471648'}",[]
1515270_265936636899118_992542820_n,"{u'tattoo': '0.90605456', u'head': '0.74058294', u'human body': '0.54566741', u'tattoo artist': '0.63409728', u'face': '0.93097615', u'chest': '0.5218277', u'muscle': '0.61052769', u'arm': '0.77198452'}",[]
1922054_273286282839460_1415491943_n,"{u'player': '0.91697228', u'chinese martial arts': '0.50761324', u'basketball moves': '0.89915162'}","[u'19:\nBEBA\nMADONNA\n', u'19', u':', u'BEBA', u'MADONNA']"
914703_878545345505746_1374299063_n,"{u'musician': '0.8581624', u'social group': '0.92616796'}","[u'29\n', u'29']"
1169195_453374038096063_1442160035_n,"{u'art': '0.70310438', u'comics': '0.57222933', u'poster': '0.83719438', u'illustration': '0.55784291', u'drawing': '0.51327258', u'album cover': '0.81460357', u'advertising': '0.53358483', u'font': '0.80471617', u'cartoon': '0.83380592'}","[u'I just heard the audio of Kelly Thomas, (a thirty seven year\nold homeless man who suffered from schizophrenia), being\nsavagely beaten to death by police officers for over nine\nminutes. He was screamin\nsorry!"" to the cops but they wouldn\'t\nstop. What really gets me is when he called his father for help\nDad!\nDaad?\n', u'I', u'just', u'heard', u'the', u'audio', u'of', u'Kelly', u'Thomas,', u'(a', u'thirty', u'seven', u'year', u'old', u'homeless', u'man', u'who', u'suffered', u'from', u'schizophrenia),', u'being', u'savagely', u'beaten', u'to', u'death', u'by', u'police', u'officers', u'for', u'over', u'nine', u'minutes.', u'He', u'was', u'screamin', u'sorry!""', u'to', u'the', u'cops', u'but', u'they', u""wouldn't"", u'stop.', u'What', u'really', u'gets', u'me', u'is', u'when', u'he', u'called', u'his', u'father', u'for', u'help', u'Dad!', u'Daad?']"
10401599_1421812511424454_1880566571_n,"{u'wheel': '0.74111956', u'automotive exterior': '0.76160628', u'compact sport utility vehicle': '0.67379713', u'car': '0.9600684', u'off roading': '0.67774081', u'land vehicle': '0.87405741', u'automobile make': '0.72249341', u'bumper': '0.64435661', u'off road racing': '0.85555667', u'truck bed part': '0.59273517', u'truck': '0.74458379', u'vehicle': '0.92818308', u'pickup truck': '0.81732309'}",[]
1172935_254252704729924_2106147225_n,"{u'football player': '0.88466507', u'baseball positions': '0.86699152', u'sports': '0.74825084', u'gridiron football': '0.92499632', u'player': '0.90623045', u'tackle': '0.6790818', u'football equipment and supplies': '0.52873045', u'american football': '0.76659352', u'soccer': '0.60877204'}","[u'DETROIT\nLIONS\nPHILADELPHIA\nEAGLES\n12/8 1:00P\nFOX 94 WIP\nFLY\nFLr\n', u'DETROIT', u'LIONS', u'PHILADELPHIA', u'EAGLES', u'12/8', u'1:00P', u'FOX', u'94', u'WIP', u'FLY', u'FLr']"
1941270_1466155640263643_633559119_n,"{u'text': '0.92550057', u'brand': '0.59691668', u'label': '0.56842571', u'advertising': '0.533267', u'font': '0.79835993', u'presentation': '0.51772857', u'cartoon': '0.86863422'}","[u'SANAEMINISTER\nALL HAVE SINNED... NOBODY IS ""GOOD""\n', u'SANAEMINISTER', u'ALL', u'HAVE', u'SINNED...', u'NOBODY', u'IS', u'""GOOD""']"
1516380_717480988307916_1423925315_n,{u'play': '0.7422936'},"[u'n-\n', u'n-']"
925847_457379357698314_1360750256_n,"{u'singing': '0.55989873', u'album cover': '0.50865948', u'beard': '0.56930488', u'music': '0.66871744', u'facial hair': '0.77205825'}","[u'Yr\n', u'Yr']"
927810_1450797435139079_1422271823_n,"{u'romance': '0.5181064', u'hairstyle': '0.85386181', u'interaction': '0.58554405', u'selfie': '0.50292951', u'human action': '0.96520954', u'hair': '0.96649092', u'kiss': '0.53166604'}",[]
927603_650839411631049_1933562954_n,"{u'head': '0.74085164', u'brand': '0.59691668', u'face': '0.94538385', u'nose': '0.89627326', u'sense': '0.579274', u'writing': '0.52612364', u'human action': '0.95032626', u'presentation': '0.53239977'}","[u'heliolisk:\ntrying to take a picture with your friends with a phone that\ndoesnt have a front camera\n', u'heliolisk:', u'trying', u'to', u'take', u'a', u'picture', u'with', u'your', u'friends', u'with', u'a', u'phone', u'that', u'doesnt', u'have', u'a', u'front', u'camera']"
1208428_1416297488600408_262254042_n,"{u'performing arts': '0.87454206', u'concert': '0.88082612', u'crowd': '0.86421669', u'entertainment': '0.80280691', u'rock concert': '0.91061825', u'nightclub': '0.60206228', u'audience': '0.53106469', u'music': '0.74361396', u'musical theatre': '0.51988155', u'performance': '0.9474194', u'event': '0.61433816', u'stage': '0.66906679'}","[u""Ill'\n"", u'Ill', u""'""]"
10013261_835633826453813_1101178793_n,"{u'photo shoot': '0.62357217', u'fashion': '0.72519892', u'thigh': '0.65866089', u'beauty': '0.81190467', u'leg': '0.73744655', u'clothing': '0.9099974', u'abdomen': '0.53576905', u'physical fitness': '0.55255729', u'supermodel': '0.657139', u'model': '0.63149965', u'dress': '0.83507788'}",[]
10254076_303391366480580_913492142_n,"{u'sports fan jersey': '0.68202877', u'sleeve': '0.8448385', u'brand': '0.59691668', u't shirt': '0.95822525', u'active shirt': '0.63330775', u'sportswear': '0.64663488', u'white': '0.93732208', u'font': '0.80984914', u'clothing': '0.93688995', u'jersey': '0.68836904'}","[u'FUCK\nTHEN\nFEOS\n', u'FUCK', u'THEN', u'FEOS']"
10413772_725771990797276_919025908_n,"{u'sport venue': '0.83145422', u'room': '0.91273338', u'gym': '0.91046852', u'leg extension': '0.50000006', u'biceps curl': '0.51610148', u'chest': '0.5218277', u'indoor cycling': '0.73263675', u'muscle': '0.75038832', u'arm': '0.71561682', u'structure': '0.95417595'}","[u'HE12Eld\nM\n6\n', u'HE12Eld', u'M', u'6']"
10326639_1435265656730406_668203535_n,"{u'text': '0.95066309', u'biology': '0.7478894', u'font': '0.85289645'}","[u'Want a\nshoutout\nRead\nbelow C\n', u'Want', u'a', u'shoutout', u'Read', u'below', u'C']"
1209674_1381187138797152_1632681709_n,"{u'person': '0.95537215', u'hairstyle': '0.70637381', u'professional': '0.63999754', u'profession': '0.60773116', u'face': '0.92638451'}",[]
1169781_250559088401844_345279367_n,"{u'head': '0.75755596', u'ear': '0.61919785', u'eye': '0.56813109', u'human body': '0.54184723', u'organ': '0.64874321', u'vision care': '0.57558787', u'face': '0.96073449', u'hair accessory': '0.6450597', u'nose': '0.90327', u'fashion accessory': '0.68344682', u'clothing': '0.91748112'}","[u'a\n\u8c22\u52c7\n\u6dd8\u6e3a\n', u'a', u'\u8c22\u52c7', u'\u6dd8', u'\u6e3a']"
1516187_580120925396133_1790486555_n,"{u'town': '0.87867981', u'city': '0.86028212', u'metropolis': '0.80938953', u'downtown': '0.66546983', u'infrastructure': '0.65465146', u'residential area': '0.727895', u'human settlement': '0.79106951', u'street': '0.88352615', u'neighbourhood': '0.85476089', u'cityscape': '0.8623057', u'urban area': '0.86370724', u'road': '0.92316371'}","[u'TIME TO RIDE\n', u'TIME', u'TO', u'RIDE']"
1516859_1477454675814277_638226316_n,{},"[u'iam benzino\nPhoto Repost\n', u'iam', u'benzino', u'Photo', u'Repost']"
1516429_226144220899006_1371762085_n,{u'image': '0.90441537'},"[u'RISING\nextremerising\n3h\n', u'RISING', u'extremerising', u'3h']"
924175_458330964272888_1032190931_n,"{u'color': '0.96886373', u'blue': '0.90088379', u'white': '0.93543804', u'black': '0.93846869', u'hand': '0.56939042'}",[]
10296689_687417917991015_129205391_n,"{u'cycling': '0.8264606', u'duathlon': '0.51647705', u'endurance': '0.53854942', u'sports': '0.57814091', u'endurance sports': '0.68835026', u'race': '0.59997845', u'team': '0.73863316'}","[u'reliant\nCHAR\nbhpbilliton\n', u'reliant', u'CHAR', u'bhpbilliton']"
1168699_706580216019837_423514141_n,"{u'wheel': '0.74532729', u'rolls royce phantom': '0.6141094', u'automotive exterior': '0.75373304', u'car': '0.9911744', u'land vehicle': '0.95052528', u'automobile make': '0.735894', u'luxury vehicle': '0.88536656', u'bumper': '0.64435661', u'supercar': '0.65810364', u'automotive design': '0.77788007', u'rolls royce wraith': '0.67801541', u'vehicle': '0.96417278', u'sedan': '0.61458319', u'rolls royce': '0.75203192', u'sports car': '0.75369787', u'auto show': '0.53374362', u'vehicle registration plate': '0.66123575'}",[]
